,month,new_ent,type,count,proportion_perc,perc_change
1765,2024-06,UNDERSTANDING OF THE THEORETICAL FOUNDATIONS,H_SKILL,1,0.005199126546740148,0.0
1766,2024-06,V2 JUNE,LANG_FRAM,1,0.005199126546740148,0.0
1767,2024-06,V2,LANG_FRAM,1,0.005199126546740148,0.0
1768,2024-06,UNDERSTANDING OF TRANSMISSION AND DISTRIBUTION GRIDS,H_SKILL,1,0.005199126546740148,0.0
1769,2024-06,V DESIRED,H_SKILL,1,0.005199126546740148,0.0
1770,2024-06,UX/UI PRINCIPLES,H_SKILL,1,0.005199126546740148,0.0
1771,2024-06,UNDERSTANDING OF TRANSPORT REGULATIONS,H_SKILL,1,0.005199126546740148,0.0
1772,2024-06,UNDERSTANDING OF ULTRA LOW LATENCY AND HIGH THROUGHPUT TECHNIQUES,H_SKILL,1,0.005199126546740148,0.0
1773,2024-06,UX/UI DESIGNERS,H_SKILL,1,0.005199126546740148,0.0
1774,2024-06,UX/UI DESIGN,H_SKILL,1,0.005199126546740148,-0.9367136321098055
1775,2024-06,UNDERSTANDING OF UNDERLYING CONSUMER DATA,H_SKILL,1,0.005199126546740148,0.0
1776,2024-06,UNDERSTANDING THE INTERNALS OF HOW THESE SYSTEMS,H_SKILL,1,0.005199126546740148,0.0
1777,2024-06,"USING APPROVED ENGINEERING TECHNIQUES, PROCEDURES AND CRITERIA",H_SKILL,1,0.005199126546740148,0.0
1778,2024-06,UNDERSTANDING OF MARKET DATA,H_SKILL,1,0.005199126546740148,0.0
1779,2024-06,USING ANALYTICS AND TECHNOLOGY TO IMPROVE CURRENT PROCESSES,H_SKILL,1,0.005199126546740148,0.0
1780,2024-06,UNIT TEST AND DEBUGGING,H_SKILL,1,0.005199126546740148,0.0
1781,2024-06,UNIT TEST AUTOMATION AND TOOLS (LDRA,H_SKILL,1,0.005199126546740148,0.0
1782,2024-06,UPDATED WITH THE LATEST DEVELOPMENTS,H_SKILL,1,0.005199126546740148,0.0
1783,2024-06,UNIT TESTS,H_SKILL,1,0.005199126546740148,0.0
1784,2024-06,"UPDATED WITH THE LATEST DESIGN TRENDS, TOOLS, AND TECHNOLOGIES",H_SKILL,1,0.005199126546740148,0.0
1785,2024-06,UNIT-TEST CODE,H_SKILL,1,0.005199126546740148,0.0
1786,2024-06,UPDATED WITH THE LATEST,H_SKILL,1,0.005199126546740148,0.0
1787,2024-06,UPDATED WITH EMERGING TECHNOLOGIES,H_SKILL,1,0.005199126546740148,0.0
1788,2024-06,UPDATED WITH CURRENT TECHNOLOGY TRENDS AND BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1789,2024-06,UPDATED ON THE LATEST TRENDS AND ADVANCEMENTS,H_SKILL,1,0.005199126546740148,0.0
1790,2024-06,"UPDATED ON THE LATEST SECURITY TRENDS, THREATS, AND TECHNOLOGIES",H_SKILL,1,0.005199126546740148,0.0
1791,2024-06,UPDATED ON THE LATEST ADVANCEMENTS,H_SKILL,1,0.005199126546740148,0.0
1792,2024-06,UPDATED ON THE LATEST,H_SKILL,1,0.005199126546740148,0.0
1793,2024-06,UPDATED ON RELEVANT REGULATIONS AND COMPLIANCE STANDARDS,H_SKILL,1,0.005199126546740148,0.0
1794,2024-06,UPDATED ON PRODUCT FEATURES,H_SKILL,1,0.005199126546740148,0.0
1795,2024-06,UPDATED ON ITSM TRENDS:,H_SKILL,1,0.005199126546740148,0.0
1796,2024-06,"UPDATED ON INDUSTRY TRENDS, EMERGING TOOLS, AND BEST PRACTICES",H_SKILL,1,0.005199126546740148,0.0
1797,2024-06,"UPDATED ON INDUSTRY TRENDS, BEST PRACTICES, AND EMERGING TECHNOLOGIES",H_SKILL,1,0.005199126546740148,0.0
1798,2024-06,UPDATED ON INDUSTRY TRENDS AND EMERGING TECHNOLOGIES,H_SKILL,1,0.005199126546740148,0.0
1799,2024-06,UNITY 3D,H_SKILL,1,0.005199126546740148,0.0
1800,2024-06,UNITY EVALUATE,LANG_FRAM,1,0.005199126546740148,0.0
1801,2024-06,UPDATED ON INDUSTRY BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1802,2024-06,UPDATED ON EMERGING TRENDS AND TECHNOLOGIES,H_SKILL,1,0.005199126546740148,0.0
1803,2024-06,UNTANGLE AND DESIGN SOLUTIONS,H_SKILL,1,0.005199126546740148,0.0
1804,2024-06,UNREAL ENGINE,LANG_FRAM,1,0.005199126546740148,0.0
1805,2024-06,UPDATED WITH THE LATEST INDUSTRY TRENDS AND ADVANCEMENTS,H_SKILL,1,0.005199126546740148,0.0
1806,2024-06,UPGRADE SYSTEMS,H_SKILL,1,0.005199126546740148,0.0
1807,2024-06,"UPGRADE, INSTALL, AND CONFIGURE APPLICATION SOFTWARE AND COMPUTER HARDWARE",H_SKILL,1,0.005199126546740148,0.0
1808,2024-06,UNDERSTANDING OF ADVERTISING TECHNOLOGY AND WORK FLOWS PREFERRED,H_SKILL,1,0.005199126546740148,0.0
1809,2024-06,USER RESEARCH,H_SKILL,1,0.005199126546740148,0.0
1810,2024-06,USER MANUALS,H_SKILL,1,0.005199126546740148,0.0
1811,2024-06,USER INTERFACE SPECIFICATIONS,H_SKILL,1,0.005199126546740148,0.0
1812,2024-06,USE/AWARENESS OF BUG TRACKING & VERSION CONTROL SYSTEMS,H_SKILL,1,0.005199126546740148,0.0
1813,2024-06,UNDERSTANDING WITHIN QUALITY ASPECTS,H_SKILL,1,0.005199126546740148,0.0
1814,2024-06,USE YOUR EXPERIENCE IN POWER SYSTEMS DESIGN,H_SKILL,1,0.005199126546740148,0.0
1815,2024-06,"UNDERSTANDING, EVALUATING, AND",H_SKILL,1,0.005199126546740148,0.0
1816,2024-06,"UNDERSTANDING/IMPLEMENTATION OF SECURITY, MONITORING/OBSERVABILITY",H_SKILL,1,0.005199126546740148,0.0
1817,2024-06,USE WEB DEVELOPMENT TECHNOLOGY,H_SKILL,1,0.005199126546740148,0.0
1818,2024-06,UNDERTAKING RE-DEVELOPMENT,S_SKILL,1,0.005199126546740148,0.0
1819,2024-06,USE TECHNICAL EXPERTISE TO SOLVE PROBLEMS,H_SKILL,1,0.005199126546740148,0.0
1820,2024-06,UNIT,S_SKILL,1,0.005199126546740148,0.0
1821,2024-06,UPSTREAM/DOWNSTREAM INTEGRATIONS,H_SKILL,1,0.005199126546740148,0.0
1822,2024-06,USE TECHNICAL DESIGN AND DEVELOPMENT SKILLS,H_SKILL,1,0.005199126546740148,0.0
1823,2024-06,UNIT AND INTEGRATION TEST CASES,H_SKILL,1,0.005199126546740148,0.0
1824,2024-06,USE SOPHISTICATED STATISTICAL AND MACHINE LEARNING TECHNIQUES,H_SKILL,1,0.005199126546740148,0.0
1825,2024-06,USE PROFESSIONAL JUDGMENT AND EXPERTISE,H_SKILL,1,0.005199126546740148,0.0
1826,2024-06,USE OF MACHINE LEARNING FOR ANOMALY DETECTION AND PREDICTION PURPOSES,H_SKILL,1,0.005199126546740148,0.0
1827,2024-06,USE MANUAL TOOLS,H_SKILL,1,0.005199126546740148,0.0
1828,2024-06,USE FORENSICS,H_SKILL,1,0.005199126546740148,0.0
1829,2024-06,USE DIAGRAMS AND TOOLS,H_SKILL,1,0.005199126546740148,0.0
1830,2024-06,USE AND INTERPRET MACHINE LEARNING MODELS,H_SKILL,1,0.005199126546740148,0.0
1831,2024-06,UNIT INTEGRATION,H_SKILL,1,0.005199126546740148,0.0
1832,2024-06,UNIT TEST,H_SKILL,1,0.005199126546740148,0.0
1833,2024-06,UNDERSTANDING OF THE CAPACITY MANAGEMENT,H_SKILL,1,0.005199126546740148,0.0
1834,2024-06,UNDERSTANDING OF THE CAPACITY AND EFFICIENCY SPACE,H_SKILL,1,0.005199126546740148,0.0
1835,2024-06,VALIDATED PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1836,2024-06,UNDERSTANDING OF TECHNOLOGY AND ITS POTENTIAL,H_SKILL,1,0.005199126546740148,0.0
1837,2024-06,VIRTUALIZATION HIGHLY MOTIVATED,H_SKILL,1,0.005199126546740148,0.0
1838,2024-06,VIRTUALIZATION CONCEPTS,H_SKILL,1,0.005199126546740148,0.0
1839,2024-06,UNDERSTANDING OF PRODUCT FORECASTING AND FINANCIAL MODELLING,H_SKILL,1,0.005199126546740148,0.0
1840,2024-06,UNDERSTANDING OF PRODUCTS & INTERDEPENDENCIES,H_SKILL,1,0.005199126546740148,0.0
1841,2024-06,"UNDERSTANDING OF QA METHODOLOGIES, TOOLS, AND PROCESSES",H_SKILL,1,0.005199126546740148,0.0
1842,2024-06,UNDERSTANDING OF RECENT LANGUAGE FEATURES,H_SKILL,1,0.005199126546740148,0.0
1843,2024-06,UNDERSTANDING OF REGULATORY AND FINANCIAL COMPLIANCE,H_SKILL,1,0.005199126546740148,0.0
1844,2024-06,VIRTUALISATION,LANG_FRAM,1,0.005199126546740148,0.0
1845,2024-06,UNDERSTANDING OF REGULATORY AND SAFETY REQUIREMENTS,H_SKILL,1,0.005199126546740148,0.0
1846,2024-06,VIRTUALISATION,H_SKILL,1,0.005199126546740148,0.0
1847,2024-06,VIOOH'S ADVANCED ALGORITHMS,REQUIREMENT,1,0.005199126546740148,0.0
1848,2024-06,UNDERSTANDING OF REQUIREMENTS FOR TECHNICAL STUDIES,H_SKILL,1,0.005199126546740148,0.0
1849,2024-06,UNDERSTANDING OF RESPONSIVE DESIGN PRINCIPLES,H_SKILL,1,0.005199126546740148,0.0
1850,2024-06,UNDERSTANDING OF RESTFUL API DESIGN PRINCIPLES AND BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1851,2024-06,VIDEO EDITING SOFTWARE,H_SKILL,1,0.005199126546740148,0.0
1852,2024-06,VHDL UNDERSTANDING,LANG_FRAM,1,0.005199126546740148,0.0
1853,2024-06,UNDERSTANDING OF SDLC,H_SKILL,1,0.005199126546740148,0.0
1854,2024-06,UNDERSTANDING OF SECURE COMMUNICATION PROTOCOLS,H_SKILL,1,0.005199126546740148,0.0
1855,2024-06,UNDERSTANDING OF SECURE SOFTWARE DEVELOPMENT LIFECYCLE,H_SKILL,1,0.005199126546740148,0.0
1856,2024-06,VERIFY SOFTWARE SPECIFICATIONS,H_SKILL,1,0.005199126546740148,0.0
1857,2024-06,VERIFY SOFTWARE FUNCTIONALITY,H_SKILL,1,0.005199126546740148,0.0
1858,2024-06,UNDERSTANDING OF SECURITY AND INTEGRITY RISKS,H_SKILL,1,0.005199126546740148,0.0
1859,2024-06,UNDERSTANDING OF SECURITY FRAMEWORKS,H_SKILL,1,0.005199126546740148,0.0
1860,2024-06,"VERBAL, WRITTEN AND DATA VISUALIZATION SKILLS",S_SKILL,1,0.005199126546740148,0.0
1861,2024-06,VERBAL AND WRITTEN ENGLISH SKILLS,S_SKILL,1,0.005199126546740148,0.0
1862,2024-06,UNDERSTANDING OF POWER SYSTEM THEORY,H_SKILL,1,0.005199126546740148,0.0
1863,2024-06,VIRTUALIZATION PRODUCTS AND CONCEPTS,H_SKILL,1,0.005199126546740148,0.0
1864,2024-06,UNDERSTANDING OF OUR DATA,H_SKILL,1,0.005199126546740148,0.0
1865,2024-06,VISIONARY OUTLOOK,S_SKILL,1,0.005199126546740148,0.0
1866,2024-06,VMWARE VSPHERE,LANG_FRAM,1,0.005199126546740148,0.0
1867,2024-06,UNDERSTANDING OF MATHEMATICS AND FURTHER MATHEMATICS,H_SKILL,1,0.005199126546740148,0.0
1868,2024-06,VIVE,REQUIREMENT,1,0.005199126546740148,0.0
1869,2024-06,UNDERSTANDING OF MEDICAL DEVICE LIFECYCLE,H_SKILL,1,0.005199126546740148,0.0
1870,2024-06,UNDERSTANDING OF ML FUNDAMENTALS,H_SKILL,1,0.005199126546740148,0.0
1871,2024-06,VIVADO,LANG_FRAM,1,0.005199126546740148,0.0
1872,2024-06,UNDERSTANDING OF MOBILE PHONES AND TABLETS,H_SKILL,1,0.005199126546740148,0.0
1873,2024-06,UNDERSTANDING OF MODERN,H_SKILL,1,0.005199126546740148,0.0
1874,2024-06,VISUALIZATION TECHNIQUES,H_SKILL,1,0.005199126546740148,0.0
1875,2024-06,UNDERSTANDING OF MODERN MACHINE LEARNING TECHNIQUES,H_SKILL,1,0.005199126546740148,0.0
1876,2024-06,UNDERSTANDING OF MODERN SOFTWARE DEVELOPMENT PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1877,2024-06,UNDERSTANDING OF MULTIPLE SOFTWARE DEVELOPMENT LIFECYCLES,H_SKILL,1,0.005199126546740148,0.0
1878,2024-06,UNDERSTANDING OF OPERATING SYSTEMS FUNDAMENTALS,H_SKILL,1,0.005199126546740148,0.0
1879,2024-06,UNDERSTANDING OF NATIONAL AND EUROPEAN DATA PROTECTION,H_SKILL,1,0.005199126546740148,0.0
1880,2024-06,VISIONARY INNOVATORS,S_SKILL,1,0.005199126546740148,0.0
1881,2024-06,UNDERSTANDING OF NETWORK CYBERSECURITY,H_SKILL,1,0.005199126546740148,0.0
1882,2024-06,UNDERSTANDING OF NETWORK INFRASTRUCTURE COMPONENTS,H_SKILL,1,0.005199126546740148,0.0
1883,2024-06,UNDERSTANDING OF OBJECT STRUCTURES,H_SKILL,1,0.005199126546740148,0.0
1884,2024-06,VISIONARY,S_SKILL,1,0.005199126546740148,0.0
1885,2024-06,VISION HARDWARE AND ALGORITHMS,H_SKILL,1,0.005199126546740148,0.0
1886,2024-06,UNDERSTANDING OF OBJECT-,H_SKILL,1,0.005199126546740148,0.0
1887,2024-06,VISIBILITY INTEGRITY RISKS THE COMPANY FACES,H_SKILL,1,0.005199126546740148,0.0
1888,2024-06,VIRTUALIZATION TO PROTECT END USERS,H_SKILL,1,0.005199126546740148,-0.873427264219611
1889,2024-06,UNDERSTANDING OF OPERATING SYSTEM IMPLEMENTATION FUNDAMENTALS,H_SKILL,1,0.005199126546740148,0.0
1890,2024-06,"UNDERSTANDING OF SECURITY VULNERABILITY TOOLS, PROCESSES, AND TECHNIQUES",H_SKILL,1,0.005199126546740148,0.0
1891,2024-06,UNDERSTANDING OF SEO BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1892,2024-06,UNDERSTANDING OF SEO PRINCIPLES,H_SKILL,1,0.005199126546740148,0.0
1893,2024-06,VALUE ADDING TASKS AND BE HANDS-,H_SKILL,1,0.005199126546740148,0.0
1894,2024-06,VALUE STREAM MAPPING,H_SKILL,1,0.005199126546740148,0.0
1895,2024-06,UNDERSTANDING OF SOFTWARE ENGINEERING BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1896,2024-06,"UNDERSTANDING OF SOFTWARE ENGINEERING PRINCIPLES, DESIGN PATTERNS, AND BEST PRACTICES.-",H_SKILL,1,0.005199126546740148,0.0
1897,2024-06,VALUE SECURE DOCUMENTS,S_SKILL,1,0.005199126546740148,0.0
1898,2024-06,VALUE PROPOSITIONS,S_SKILL,1,0.005199126546740148,0.0
1899,2024-06,VALUE OPENNESS,S_SKILL,1,0.005199126546740148,0.0
1900,2024-06,UNDERSTANDING OF STATISTICAL METHODS,H_SKILL,1,0.005199126546740148,0.0
1901,2024-06,UNDERSTANDING OF SYSTEM AND FUNCTIONAL MODELLING,H_SKILL,1,0.005199126546740148,0.0
1902,2024-06,VALUE INNOVATION,H_SKILL,1,0.005199126546740148,0.0
1903,2024-06,VALUE DATA &,H_SKILL,1,0.005199126546740148,0.0
1904,2024-06,VALUE ANALYTICS,H_SKILL,1,0.005199126546740148,0.0
1905,2024-06,UNDERSTANDING OF SYSTEM DEVELOPMENT LIFE CYCLE (SDLC) METHODOLOGIES. STRONG ANALYTICAL AND PROBLEM-SOLVING SKILLS,H_SKILL,1,0.005199126546740148,0.0
1906,2024-06,VANTAGE DATA CENTERS ALIMENTE,H_SKILL,1,0.005199126546740148,0.0
1907,2024-06,VALIDATOR MODULE INSTALLED,H_SKILL,1,0.005199126546740148,0.0
1908,2024-06,VALIDATION PROCESSES,H_SKILL,1,0.005199126546740148,0.0
1909,2024-06,VALIDATION OF CLIENTS,S_SKILL,1,0.005199126546740148,0.0
1910,2024-06,"VALIDATION AND TEST, PREDICTIVE TECHNIQUES",H_SKILL,1,0.005199126546740148,0.0
1911,2024-06,UNDERSTANDING OF SYSTEMS ENGINEERING PRINCIPLES AND PROCESSES,H_SKILL,1,0.005199126546740148,0.0
1912,2024-06,UNDERSTANDING OF TECHNICAL ASPECTS,H_SKILL,1,0.005199126546740148,0.0
1913,2024-06,UNDERSTANDING OF TECHNICAL REQUIREMENTS,H_SKILL,1,0.005199126546740148,0.0
1914,2024-06,UNDERSTANDING OF TECHNOLOGY AND ACTIVELY,H_SKILL,1,0.005199126546740148,0.0
1915,2024-06,VALIDATION,S_SKILL,1,0.005199126546740148,0.0
1916,2024-06,UNDERSTANDING OF TECHNOLOGY AND DATA PROCESSES,H_SKILL,1,0.005199126546740148,0.0
1917,2024-06,VALIDATED STATE,H_SKILL,1,0.005199126546740148,0.0
1918,2024-06,VANTAGE DATA,H_SKILL,1,0.005199126546740148,0.0
1919,2024-06,VAR,LANG_FRAM,1,0.005199126546740148,0.0
1920,2024-06,UNDERSTANDING OF SEO PRINCIPLES AND BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1921,2024-06,"UNDERSTANDING OF SOFTWARE DEVELOPMENT METHODOLOGIES (E.G.,",H_SKILL,1,0.005199126546740148,-0.873427264219611
1922,2024-06,VERBAL AND NONVERBAL SKILLS,S_SKILL,1,0.005199126546740148,0.0
1923,2024-06,VENDOR STRUCTURE,H_SKILL,1,0.005199126546740148,0.0
1924,2024-06,VEHICLE COMMUNICATION,H_SKILL,1,0.005199126546740148,0.0
1925,2024-06,"UNDERSTANDING OF SEO, SEM, PPC, SOCIAL MEDIA, EMAIL MARKETING AND CONTENT MARKETING",H_SKILL,1,0.005199126546740148,0.0
1926,2024-06,UNDERSTANDING OF SIGNALLING PROCESSING TECHNIQUES,H_SKILL,1,0.005199126546740148,0.0
1927,2024-06,UNDERSTANDING OF SOFTWARE ARCHITECTURE AND MODERN DEVELOPMENT,H_SKILL,1,0.005199126546740148,0.0
1928,2024-06,UNDERSTANDING OF SOFTWARE ARCHITECTURES,H_SKILL,1,0.005199126546740148,0.0
1929,2024-06,UNDERSTANDING OF SOFTWARE DEVELOPMENT BEST PRACTICES AND ARCHITECTURE,H_SKILL,1,0.005199126546740148,0.0
1930,2024-06,UNDERSTANDING OF SOFTWARE DEVELOPMENT LIFE CYCLES,H_SKILL,1,0.005199126546740148,0.0
1931,2024-06,UNDERSTANDING OF SOFTWARE DEVELOPMENT LIFE-CYCLES AND PROCESSES,H_SKILL,1,0.005199126546740148,0.0
1932,2024-06,UNDERSTANDING OF SOFTWARE DEVELOPMENT LIFECYCLE,H_SKILL,1,0.005199126546740148,0.0
1933,2024-06,UNDERSTANDING OF SOFTWARE DEVELOPMENT METHODOLOGIES AND BEST PRACTICES,H_SKILL,1,0.005199126546740148,0.0
1934,2024-06,"UNDERSTANDING OF SOFTWARE DEVELOPMENT METHODOLOGIES, EMERGING TECHNOLOGIES",H_SKILL,1,0.005199126546740148,0.0
1935,2024-06,VEEAM,LANG_FRAM,1,0.005199126546740148,0.0
1936,2024-06,VECTOR,LANG_FRAM,1,0.005199126546740148,0.0
1937,2024-06,UNDERSTANDING OF SOFTWARE DEVELOPMENT METHODOLOGIES AND LIFE CYCLES,H_SKILL,1,0.005199126546740148,0.0
1938,2024-06,VDI,LANG_FRAM,1,0.005199126546740148,0.0
1939,2024-06,VCATS,REQUIREMENT,1,0.005199126546740148,0.0
1940,2024-06,UNDERSTANDING OF SOFTWARE DEVELOPMENT METHODOLOGIES LIKE,H_SKILL,1,0.005199126546740148,0.0
1941,2024-06,VCATS,H_SKILL,1,0.005199126546740148,0.0
1942,2024-06,VB.NET,LANG_FRAM,1,0.005199126546740148,0.0
1943,2024-06,VARIATIONAL INFERENCE,H_SKILL,1,0.005199126546740148,0.0
1944,2024-06,"UNDERSTANDING OF SOFTWARE DEVELOPMENT METHODOLOGIES, BEST PRACTICES, AND QUALITY ASSURANCE PROCESSES",H_SKILL,1,0.005199126546740148,0.0
1945,2024-06,"UNDERSTANDING OF SOFTWARE DEVELOPMENT METHODOLOGIES, BEST PRACTICES, AND QUALITY ASSURANCE PROCESSES.-",H_SKILL,1,0.005199126546740148,0.0
1946,2024-06,VB NET,LANG_FRAM,1,0.005199126546740148,0.0
1947,2024-06,) MODELLING,H_SKILL,1,0.005199126546740148,0.0
1948,2024-06,UNDERSTANDING OF 3D MATH,H_SKILL,1,0.005199126546740148,0.0
1949,2024-06,SEARCH FOR AND ASSESS QUALITY/PRODUCTIVITY FREE LABELLING TOOLS.*,H_SKILL,1,0.005199126546740148,0.0
1950,2024-06,SEEK OPPORTUNITIES FOR PROCESS IMPROVEMENTS,S_SKILL,1,0.005199126546740148,0.0
1951,2024-06,SEEK FEEDBACK,S_SKILL,1,0.005199126546740148,0.0
1952,2024-06,SEEING ADVICE WHERE APPROPRIATE. ·,S_SKILL,1,0.005199126546740148,0.0
1953,2024-06,SECURITY+ (COMPUTER INFORMATION SECURITY),REQUIREMENT,1,0.005199126546740148,0.0
1954,2024-06,SECURITY+,REQUIREMENT,1,0.005199126546740148,0.0
1955,2024-06,SECURITY+,H_SKILL,1,0.005199126546740148,0.0
1956,2024-06,SECURITY ANALYSIS,H_SKILL,1,0.005199126546740148,0.0
1957,2024-06,SECOPS,H_SKILL,1,0.005199126546740148,0.0
1958,2024-06,SEAN,S_SKILL,1,0.005199126546740148,0.0
1959,2024-06,SEEK TO ENHANCE YOUR SKILLS,S_SKILL,1,0.005199126546740148,0.0
1960,2024-06,SDWAN,H_SKILL,1,0.005199126546740148,0.0
1961,2024-06,SDLC,H_SKILL,1,0.005199126546740148,0.0
1962,2024-06,SDET,LANG_FRAM,1,0.005199126546740148,0.0
1963,2024-06,SCSS,LANG_FRAM,1,0.005199126546740148,-0.873427264219611
1964,2024-06,SCRUM TEAM DEVELOPMENT,H_SKILL,1,0.005199126546740148,0.0
1965,2024-06,SCRUM METHODOLOGY,H_SKILL,1,0.005199126546740148,0.0
1966,2024-06,SCRIPTING EXPERIENCE TECHNOLOGY SOLUTION DESIGN,H_SKILL,1,0.005199126546740148,0.0
1967,2024-06,SCRIPTING EXPERIENCE,H_SKILL,1,0.005199126546740148,0.0
1968,2024-06,SEEK TO ADDRESS KNOWLEDGE GAPS,S_SKILL,1,0.005199126546740148,0.0
1969,2024-06,SEEK TO TAKE ADVANTAGE OF UNPRECEDENTED CONSOLIDATION,S_SKILL,1,0.005199126546740148,0.0
1970,2024-06,SERVICE REDESIGN,H_SKILL,1,0.005199126546740148,0.0
1971,2024-06,SEO OPTIMIZATION,H_SKILL,1,0.005199126546740148,0.0
1972,2024-06,SERVERLESS COMPUTING MODELS,LANG_FRAM,1,0.005199126546740148,0.0
1973,2024-06,SERVER/DATACENTRE ENVIRONMENT,H_SKILL,1,0.005199126546740148,0.0
1974,2024-06,SERVER HARDWARE ARCHITECTURE,H_SKILL,1,0.005199126546740148,0.0
1975,2024-06,SERVER HARDWARE,H_SKILL,1,0.005199126546740148,0.0
1976,2024-06,SERVER DEPLOYMENT,H_SKILL,1,0.005199126546740148,0.0
1977,2024-06,SERVER CERTIFICATE,H_SKILL,1,0.005199126546740148,0.0
1978,2024-06,SERVER ARCHITECTURES,H_SKILL,1,0.005199126546740148,0.0
1979,2024-06,SERVER ADMINISTRATION,H_SKILL,1,0.005199126546740148,0.0
1980,2024-06,SENSOR FUSION,LANG_FRAM,1,0.005199126546740148,0.0
1981,2024-06,SEEK USER FEEDBACK,S_SKILL,1,0.005199126546740148,0.0
1982,2024-06,SENSOR DATA,H_SKILL,1,0.005199126546740148,0.0
1983,2024-06,"SENSE OF PURPOSE, AND THE",H_SKILL,1,0.005199126546740148,0.0
1984,2024-06,SEMIS,LANG_FRAM,1,0.005199126546740148,0.0
1985,2024-06,SEMICONDUCTORJOBS,REQUIREMENT,1,0.005199126546740148,0.0
1986,2024-06,SEMICONDUCTOR PROCESSING,H_SKILL,1,0.005199126546740148,0.0
1987,2024-06,SELENIUM WEBDRIVER,LANG_FRAM,1,0.005199126546740148,0.0
1988,2024-06,SEGMENTING DATABASES,H_SKILL,1,0.005199126546740148,0.0
1989,2024-06,SEEKER,LANG_FRAM,1,0.005199126546740148,0.0
1990,2024-06,"SCRIPTING AND TOOLING,",H_SKILL,1,0.005199126546740148,0.0
1991,2024-06,SCRIPTING AND CONFIGURATION MANAGEMENT,H_SKILL,1,0.005199126546740148,0.0
1992,2024-06,SCRIPTING AND AUTOMATION EXPERIENCE,H_SKILL,1,0.005199126546740148,0.0
1993,2024-06,SALTUS MANAGES AND ADVISES,H_SKILL,1,0.005199126546740148,0.0
1994,2024-06,SAP REPORTING AND ANALYTICS,H_SKILL,1,0.005199126546740148,0.0
1995,2024-06,SAP ERP,LANG_FRAM,1,0.005199126546740148,0.0
1996,2024-06,SAP CORE,LANG_FRAM,1,0.005199126546740148,0.0
1997,2024-06,SAP COMMERCE (HYBRIS),LANG_FRAM,1,0.005199126546740148,0.0
1998,2024-06,SAP ANALYTICS,LANG_FRAM,1,0.005199126546740148,0.0
1999,2024-06,SAP ABAP,LANG_FRAM,1,0.005199126546740148,0.0
2000,2024-06,SAN,LANG_FRAM,1,0.005199126546740148,0.0
2001,2024-06,SAMSUNG’S,LANG_FRAM,1,0.005199126546740148,0.0
2002,2024-06,SALESFORCE SERVICE,LANG_FRAM,1,0.005199126546740148,0.0
2003,2024-06,SCRIPTING ABILITY,LANG_FRAM,1,0.005199126546740148,0.0
2004,2024-06,SAFEGUARDING CPD AND CERTIFICATIONS,S_SKILL,1,0.005199126546740148,0.0
2005,2024-06,SAFE,LANG_FRAM,1,0.005199126546740148,0.0
2006,2024-06,SAAS CONFIGURATION,H_SKILL,1,0.005199126546740148,0.0
2007,2024-06,RXJS,LANG_FRAM,1,0.005199126546740148,0.0
2008,2024-06,RWEG,H_SKILL,1,0.005199126546740148,0.0
2009,2024-06,RWE GENERATION,LANG_FRAM,1,0.005199126546740148,0.0
2010,2024-06,RWE,H_SKILL,1,0.005199126546740148,0.0
2011,2024-06,RUNNING CODE,H_SKILL,1,0.005199126546740148,0.0
2012,2024-06,SAS,LANG_FRAM,1,0.005199126546740148,0.0
2013,2024-06,SAS (DESIRED),LANG_FRAM,1,0.005199126546740148,0.0
2014,2024-06,SAUDI ARABIA,REQUIREMENT,1,0.005199126546740148,0.0
2015,2024-06,SAW,LANG_FRAM,1,0.005199126546740148,0.0
2016,2024-06,SCOTTISH NATIONAL EQUIVALENT (SNE) GRADE 5,REQUIREMENT,1,0.005199126546740148,0.0
2017,2024-06,SCOTTISH EQUIVALENT),REQUIREMENT,1,0.005199126546740148,0.0
2018,2024-06,SCORECARD VALIDATION,H_SKILL,1,0.005199126546740148,0.0
2019,2024-06,"SCOR PROVIDES CUTTING-EDGE FINANCIAL SOLUTIONS, ANALYTICS TOOLS AND SERVICES",REQUIREMENT,1,0.005199126546740148,0.0
2020,2024-06,SCM,LANG_FRAM,1,0.005199126546740148,0.0
2021,2024-06,SCIENTIFIC OR TECHNICAL KNOWLEDGE,S_SKILL,1,0.005199126546740148,0.0
2022,2024-06,SCHEMATIC DESIGN,H_SKILL,1,0.005199126546740148,0.0
2023,2024-06,SCHEMA MODIFICATION,H_SKILL,1,0.005199126546740148,0.0
2024,2024-06,"SCHEDULE, MANAGE AND",H_SKILL,1,0.005199126546740148,0.0
2025,2024-06,SCEPTICAL MINDSET,S_SKILL,1,0.005199126546740148,0.0
2026,2024-06,SCENARIO PLANNING,H_SKILL,1,0.005199126546740148,0.0
2027,2024-06,SCALING LASER POWER,H_SKILL,1,0.005199126546740148,0.0
